"discrimination","difficulty","guessing","upper_asymptote","definition"
2.94666757899489,1.64441858565803,0,1,"rits"
4.72451502787569,0.608883741752976,0,1,"schoen"
2.96461741789783,1.31709027697837,0,1,"sjaal/das"
3.49031401833902,1.24487072879674,0,1,"slabbetje"
5.32914392306574,1.15021176482425,0,1,"trui/sweater"
3.57564378125271,1.58562964011902,0,1,"T-shirt"
3.6939739450084,1.44964708661781,0,1,"romper"
4.59435880579998,0.9720966000391,0,1,"been"
3.39633953988853,0.765407597285284,0,1,"billen"
2.1335341505483,1.88027770488113,0,1,"borst"
4.32462456924021,0.660387124861981,0,1,"buik"
3.71778718780746,1.80626501129935,0,1,"gezicht"
4.14354480656239,0.698372032058817,0,1,"haar (deel van het lichaam)"
4.66572913414971,0.835276594568417,0,1,"hand"
3.79850276268401,1.00650743816593,0,1,"hoofd"
4.22954202325583,1.45077438357186,0,1,"kin"
3.78384227031273,1.3126226526699,0,1,"knie"
3.67070903230953,1.69898405016248,0,1,"lippen"
4.78421789623725,0.838777018314503,0,1,"mond"
3.16433101963636,1.33749121260605,0,1,"navel"
4.20508971950666,0.5215378966929,0,1,"neus"
4.99329239674916,0.589820230080402,0,1,"oog"
4.61992855424317,0.635267727762225,0,1,"oor"
4.88922714816099,1.52554988493406,0,1,"rug"
5.67947831814501,1.09221347504242,0,1,"tand/tanden"
4.21673374746143,0.837028927750715,0,1,"teen/tenen"
4.27953421468731,1.36256839490735,0,1,"tong"
5.30264410305398,1.14196695436529,0,1,"vinger"
5.25856464584767,0.838722121913692,0,1,"voet"
3.63699674133513,1.54828171201422,0,1,"wang/kaak"
1.86217109162575,1.00874536419348,0,1,"doekje/speen/fopspeen"
5.15360223354177,0.96084744735458,0,1,"bord"
4.06334553399219,1.06804508793292,0,1,"bril"
2.67922449630987,2.1032009915067,0,1,"camera/fototoestel"
2.97082176521843,1.81201968546522,0,1,"computer/laptop"
2.3300393901111,1.79887307778868,0,1,"dekbed"
3.80595426714658,1.29752861152582,0,1,"deken"
4.3058331266925,1.3149754148087,0,1,"doos"
3.25471751289613,0.872662856043445,0,1,"fles"
4.56669548046903,1.37368461407809,0,1,"foto"
2.47514411064571,2.02035498536247,0,1,"centjes/centen/geld"
4.75939030720028,1.49281814027488,0,1,"handdoek"
3.16642061442644,1.55967921076183,0,1,"kam"
3.77855733396368,1.43527886890026,0,1,"borstel"
2.66638338839491,1.91896926819387,0,1,"kom/schaal"
4.45266774950113,1.40504463586491,0,1,"kussen"
2.7076777908385,0.826171164026828,0,1,"lamp"
5.95508047999641,0.897310145082962,0,1,"lepel"
2.37877630384851,2.2684389374851,0,1,"drankje (medicijn)"
2.37162550449183,2.07506167650961,0,1,"druppels (medicijn)"
3.29373987970863,1.91253544820998,0,1,"pilletje (medicijn)"
4.35355600007833,1.0499208486905,0,1,"mes"
2.82600390398705,1.47651786018036,0,1,"plant"
2.71147044789123,2.35311567492208,0,1,"portemonnee"
2.50256924180131,1.78813604591442,0,1,"pot"
3.37678297401295,1.51565888843828,0,1,"schaar"
3.8345695107162,1.27948741322724,0,1,"sleutels"
3.26057939956148,1.35743927149861,0,1,"stofzuiger"
3.83482053640784,1.24779975310112,0,1,"tandenborstel"
5.19975986795574,0.926354889826586,0,1,"beker/kopje"
4.17278924887094,1.16522549579081,0,1,"telefoon/mobiel/iphone"
2.46923388426622,1.76273499774447,0,1,"horloge"
2.33510157925856,1.31218130606314,0,1,"klok"
4.7749944444435,1.12970384488277,0,1,"vork"
2.59639181020669,1.99611401494568,0,1,"vuur"
3.04419452852388,1.88985795659867,0,1,"washandje"
3.87892415937204,1.73018956561654,0,1,"zakdoek/papieren zakdoek"
3.8660304393829,1.44548603190536,0,1,"zeep"
4.51642012997303,1.14092078264458,0,1,"bakje"
3.92915512168986,0.951479931832162,0,1,"tas"
2.05154824028358,2.08931301103751,0,1,"tablet/ipad"
3.96258585295214,0.504099629321321,0,1,"bad"
4.06554883298036,1.51878154915923,0,1,"badkamer"
4.92656691566731,0.606333623209146,0,1,"bed/bedje"
3.46784307361811,0.94198936607115,0,1,"deur"
4.58879936699517,0.833808617573038,0,1,"douche"
2.183750244327,2.6072200507003,0,1,"kachel/open haard"
4.46762876590259,1.24899779357543,0,1,"kast"
4.07870398110572,1.1779737634172,0,1,"keuken"
2.82170924438829,1.43328232524437,0,1,"kinderstoel"
4.36423054301346,1.48866458616389,0,1,"koelkast"
2.87851495869702,1.88334421487843,0,1,"ijskast"
2.85268177083639,1.92075272334974,0,1,"diepvries"
3.39747872946766,1.94208582446184,0,1,"lade"
3.64491119200786,1.54805234054781,0,1,"oven"
3.01285353578958,1.24809373543335,0,1,"potje"
4.80435351618588,1.57048133299544,0,1,"slaapkamer"
5.48902991156446,0.692638281095902,0,1,"stoel"
5.53865553811149,1.01923699495058,0,1,"tafel"
4.32459154109472,1.09379541156162,0,1,"trap"
3.03936011085617,1.26410654079847,0,1,"tv/televisie"
4.47525396270103,1.41378696379938,0,1,"raam"
4.18719660845922,1.15662498294477,0,1,"wc/toilet"
2.31677970303553,2.22976113220032,0,1,"wieg"
3.67093340734115,1.85962229666871,0,1,"woonkamer/huiskamer"
3.57528470671457,0.765259635146529,0,1,"bloem"
3.18348526980302,0.456676408415322,0,1,"boom"
3.79998311101939,1.0463327808223,0,1,"glijbaan"
3.26549132098336,2.10232769763011,0,1,"ladder"
4.57939489633931,1.61508671992141,0,1,"lucht/hemel"
3.09762314061207,0.977623065887467,0,1,"maan"
4.54948208802402,1.07987739059555,0,1,"regen"
4.52034292282767,1.03958035924704,0,1,"schommel"
4.22558689264432,1.63751896594604,0,1,"sneeuw"
4.30892351861201,1.23388543762245,0,1,"steen"
4.57870712837798,0.82152557331789,0,1,"water (dingen buiten het huis)"
3.90417111622348,1.61526525557203,0,1,"wind"
4.01268119466866,1.46081227586326,0,1,"zandbak"
4.52288356348827,1.08841038131381,0,1,"zon"
3.62275558829804,1.37574362749827,0,1,"zwembad"
3.84282166094732,1.55223205757432,0,1,"boerderij"
3.91611453498531,1.36590734578639,0,1,"bos"
3.18319015927419,0.652235666981709,0,1,"buiten"
2.535991834148,1.67749370818708,0,1,"crèche/kinderdagverblijf"
3.52376709746252,1.72158838374583,0,1,"dierentuin"
3.86188951026368,1.73416565982152,0,1,"feestje"
3.8267904228769,0.662847769991723,0,1,"huis"
5.35768185431699,1.33132636619422,0,1,"speeltuin"
2.77278029408001,0.995032990800482,0,1,"thuis"
4.02061296713661,1.31955714736144,0,1,"tuin"
4.95752824718681,1.39962830232699,0,1,"winkel/supermarkt"
3.48717438934474,1.86018760059277,0,1,"strand"
3.36858508837981,1.82501064526639,0,1,"zee"
2.77478855258551,0.416667012638923,0,1,"baby"
2.04854468197424,1.86188200337801,0,1,"broer/broertje"
4.85666343942977,1.58255328568196,0,1,"jongen"
3.23537333571332,1.03544634892668,0,1,"kind/kindje"
1.70100037061471,-1.30579361579756,0,1,"mama"
3.11597154656111,1.45142305628843,0,1,"meisje"
3.05361396266473,1.82481007979247,0,1,"meneer"
3.27565446851757,1.80050150300124,0,1,"mensen"
2.99232759127688,1.90926978802228,0,1,"mevrouw"
2.42203341698673,0.554914666077861,0,1,"naam van baby/kind"
2.41951633927628,-0.055764791741484,0,1,"oma"
2.02855089997039,1.82002564767824,0,1,"oom"
2.35560856773209,-0.0309918304886267,0,1,"opa"
1.91676379928243,-1.19438185902739,0,1,"papa"
2.19299879316207,1.72078773534692,0,1,"tante"
1.66269235706496,1.79417090801269,0,1,"zus/zusje"
2.65319876699287,1.0175038814275,0,1,"bellen/telefoneren"
1.90942796679912,-0.677712203260584,0,1,"daaag/doei"
1.72928023019989,1.07632805506323,0,1,"dank u/dank u wel/dank je"
3.48142603066731,0.753409864238136,0,1,"gaan slapen"
1.87507599211227,1.61181301913436,0,1,"avondeten"
1.80733536871398,-0.150880065617206,0,1,"hallo/hoi"
2.04976221029769,1.05239968121713,0,1,"handjes draaien"
1.61863003322649,0.914102934869477,0,1,"handjes klappen"
2.55325702225523,1.40652283184882,0,1,"luister!/let op!/kijk eens!"
3.01404328008159,0.676539333733533,0,1,"in bad gaan/doen"
1.93159029816969,-0.499832024812162,0,1,"ja"
2.09039947395006,0.305943279084058,0,1,"kiekeboe/piep"
1.96231522532257,1.94460576655764,0,1,"lunch/middageten"
2.69351760389792,1.18885649252679,0,1,"slaapje/dutje"
2.48150291899932,-0.456480713459196,0,1,"nee"
2.54892478772798,1.68312950557979,0,1,"ontbijt"
2.91440467499787,1.25574722075811,0,1,"slaap lekker/welterusten"
1.83129602623769,0.927359767507365,0,1,"sst/stil zijn"
3.20467273388314,0.942693362188869,0,1,"tanden poetsen"
1.90153033929222,1.29167456619203,0,1,"alsjeblieft"
2.43441833915813,1.28233996145297,0,1,"goed zo!/bravo!"
2.94397975793703,0.19069354724853,0,1,"eten (dingen die we elke dag doen)"
3.5215254373376,1.52327727210169,0,1,"wacht!"
2.67394873076366,1.52529923959481,0,1,"ik ga je pakken!"
3.47056793378392,0.868487458680977,0,1,"douchen"
3.07300591332123,1.25973480224893,0,1,"muziek"
2.78105086303652,1.0767083438653,0,1,"niet doen"
1.47228942453026,0.58998529507508,0,1,"oeps"
3.35596285568437,1.46942521638336,0,1,"sorry"
1.98363029780335,0.282471087525834,0,1,"alles op"
2.89181372311556,1.29161217266104,0,1,"blauw"
3.8911572293995,1.68203225009359,0,1,"blij"
4.65296409206831,1.43281487687825,0,1,"donker"
4.08410849191314,1.7981349694999,0,1,"droog"
3.96184348523628,1.06721123051031,0,1,"kapot"
3.69347931685608,1.53709269486466,0,1,"geel"
2.59542626754827,1.13417111597551,0,1,"oke"
2.57581092555099,1.52050715565224,0,1,"honger (hebben)"
4.54062471732154,1.20527376829995,0,1,"is aan het slapen"
5.04245505334246,1.51160573083056,0,1,"klein"
3.47484990989225,1.13038890343782,0,1,"koud"
3.3680081585657,1.4627818509098,0,1,"kwaad/boos"
2.5713519858737,1.36264744534816,0,1,"leeg"
3.94802703022804,1.35634815838234,0,1,"lief"
3.08081121447159,2.15843504752854,0,1,"schattig"
3.42737308934068,1.1677333034163,0,1,"moe"
4.33477727779303,1.09091762213369,0,1,"nat"
2.82656196894916,2.31592718900917,0,1,"plakkerig"
3.43181822805792,1.46674469854877,0,1,"rood"
2.64549988109211,1.79508360789773,0,1,"stout"
4.28453976953169,1.78235774664314,0,1,"snel/vlug"
1.65912035458304,-0.369525870827898,0,1,"bah"
1.69824474868428,0.538827438922474,0,1,"vies"
0.455767973175102,1.38820293411508,0,1,"vuil"
2.96813779214425,0.865995594893138,0,1,"heet"
2.86341642431553,1.08316617424506,0,1,"warm"
3.23213234118502,0.809259420053205,0,1,"warm/heet"
3.12453604273257,1.90758068971444,0,1,"wit"
4.5660381157814,1.65114814394113,0,1,"ziek"
3.01455664785609,1.983858470537,0,1,"zwart"
3.49446044885636,1.63113484433959,0,1,"een beetje"
2.67565396123329,0.81309964759211,0,1,"lekker"
4.49842770106959,1.66544635732665,0,1,"aanraken/aankomen"
2.85720008601611,1.56722609133051,0,1,"bijten"
3.10604171904273,1.09386409338707,0,1,"blazen"
2.72412145550487,1.59313326091337,0,1,"botsen"
3.58043235420156,1.24523510527542,0,1,"bouwen"
4.09615137576766,1.41653966756786,0,1,"breken/kapotmaken"
3.22547702331894,1.77785254410282,0,1,"brengen"
3.65693456373534,1.03098563038458,0,1,"dansen"
3.35566921460353,1.98078460288344,0,1,"delen/verdelen"
4.05487208142782,1.56970735027551,0,1,"dragen"
3.1157801417429,0.656754677327868,0,1,"drinken (werkwoord)"
4.5260376731396,1.48638322198978,0,1,"duwen"
4.18684424253333,1.56068237208641,0,1,"stoppen"
2.8116624702235,0.325980761321117,0,1,"eten (werkwoord)"
3.15440510006194,1.44968356718843,0,1,"eten geven"
3.51854384848931,1.32818959184223,0,1,"gaan"
5.11865471950475,1.02247222142171,0,1,"lopen"
3.26050225626401,1.5170766732243,0,1,"geven"
4.41954901188591,1.24672924404284,0,1,"gooien"
2.79533626680429,1.43186340407779,0,1,"hebben"
3.27129838987693,0.937833351016535,0,1,"helpen"
4.07843862999413,1.49665364607386,0,1,"maken"
3.53706667832561,1.55142526357799,0,1,"houden van/lief vinden"
3.93861603251816,2.1093531440494,0,1,"inschenken/gieten"
2.7574506029766,1.41590935135058,0,1,"kietelen"
2.4940909249644,0.967610236209838,0,1,"kijken"
3.86851997415875,1.09346878774386,0,1,"klappen in handen"
3.5035683941894,1.33747246453092,0,1,"knuffelen"
5.32638457915225,1.88938713223771,0,1,"krijgen"
3.20291687010682,1.19484848848219,0,1,"poetsen"
3.62726717408645,1.37862070977049,0,1,"schoonmaken"
2.81230463800038,0.946426905357154,0,1,"kusje geven/zoenen"
3.3491534340878,1.50092521458614,0,1,"lachen"
3.38464318420933,1.54399477141342,0,1,"laten vallen"
3.79971149281567,1.06512744730163,0,1,"lezen"
5.42480260231994,1.19197759481004,0,1,"rennen"
4.03836643819766,1.49743740468798,0,1,"morsen/knoeien"
3.73880021635322,1.54856476119649,0,1,"weggooien"
3.19357810150616,1.95044856024385,0,1,"nemen"
2.8889192984286,1.21715242783503,0,1,"pakken"
2.3385424244612,1.08833284434693,0,1,"dichtdoen/dichtmaken"
2.90459298492808,0.792508618412781,0,1,"open doen/open maken"
3.71511120808426,1.24473253326116,0,1,"rijden"
4.83594132750647,1.79256414419255,0,1,"schilderen/verven"
4.12772448119761,1.68952553216279,0,1,"stampen"
4.76666143720144,2.00919628087545,0,1,"schudden"
4.36962406562274,1.51031188165134,0,1,"slaan"
4.0270505178446,1.74681116261027,0,1,"spatten/spetteren"
4.48219469437749,1.01328509613611,0,1,"spelen"
4.43240163813238,1.14755003252153,0,1,"springen"
4.37320672734703,1.21020751232946,0,1,"staan"
3.58297166972172,1.46196652797033,0,1,"tekenen"
1.24977478839136,1.68133742955948,0,1,"aanwijzen/wijzen/laten zien"
4.44999647492523,1.86882191925972,0,1,"trekken"
3.97819626966106,1.27952844441546,0,1,"vallen"
4.35499134172321,1.92423445069748,0,1,"vangen"
3.61136831778209,1.70105738021171,0,1,"vegen"
4.43101947790111,1.42344123395154,0,1,"verstoppen"
3.32529411516169,1.71971359433964,0,1,"wandelen"
4.72288767618332,1.38091620708788,0,1,"wassen"
4.19110809020218,1.17333429737844,0,1,"huilen"
4.3422638166262,1.78455442853118,0,1,"willen"
4.10643168503031,1.88558961190876,0,1,"neerzetten/zetten"
4.20086256773862,1.36674459938288,0,1,"zingen"
3.25132850432831,0.842971940256702,0,1,"zitten"
3.14610336372588,1.27972544679771,0,1,"zwaaien"
3.6039802394665,1.03231558135946,0,1,"draaien"
2.99944585581068,0.86718304332874,0,1,"fietsen"
2.42290120168608,1.8238163204619,0,1,"weggaan"
3.77865637820341,1.94364541234039,0,1,"leggen"
2.44064560819018,1.73007697453679,0,1,"oppassen/pas op!"
3.7333387082649,1.8683840780763,0,1,"roepen"
3.74715314479529,1.35177356869589,0,1,"schommelen"
3.74480372714754,1.8983054766808,0,1,"trommelen"
2.01656927018761,-0.137485328790388,0,1,"aaien"
3.40849954062207,2.17091512381351,0,1,"afmaken"
3.8674316749973,1.43323223552819,0,1,"komen"
1.73586499158188,1.76788494321307,0,1,"dag (woord over tijd)"
3.16474578900792,2.17497454030705,0,1,"later (woord over tijd)"
3.29327224350469,1.96422846982056,0,1,"straks (woord over tijd)"
3.1884283637633,2.00816821478345,0,1,"morgen (woord over tijd)"
0.890418941771488,1.68546160638326,0,1,"dat"
1.7174402191614,1.03664300355198,0,1,"deze"
1.07172280563824,-0.396021423158543,0,1,"die"
1.39960716484925,1.64029245021872,0,1,"dit"
1.75321523749155,1.96601720916205,0,1,"haar (bijvoorbeeld 'ik houd van haar')"
3.3306993792931,2.5526751945291,0,1,"hem"
1.6227695449431,4.1953015069241,0,1,"hen"
2.6457674063952,2.31882582405705,0,1,"het"
2.34962879743849,2.80562055631737,0,1,"haar (bijvoorbeeld haar jas, haar stoel)"
2.06530230278002,2.86869656619562,0,1,"zijn (bijvoorbeeld zijn jas, zijn stoel)"
3.50859148873254,2.17386430192015,0,1,"hij"
1.73213244435558,3.54415173670422,0,1,"hun"
2.75482022795186,1.31414204857909,0,1,"ik"
2.74130665377094,1.69003064493774,0,1,"jij/je"
3.20830952532508,1.76086910932338,0,1,"jouw/van jou"
2.02898035985985,1.31057503555853,0,1,"mij"
2.45161687181723,1.06030209031042,0,1,"mijn/van mij"
3.66031335619128,2.2033305908204,0,1,"wij"
2.55318768785828,2.70065922056822,0,1,"zij/ze (meervoud)"
2.43722536051351,2.59284656787182,0,1,"zij/ze (meisje)"
2.43778728913314,2.60664677012811,0,1,"zijn"
2.90845762145351,2.33875552449004,0,1,"hoe"
2.84302174041873,1.74173629661928,0,1,"waar"
2.78192074191317,2.40605552854705,0,1,"waarom"
2.90272689506052,2.72743090791657,0,1,"wanneer"
2.37785731850455,2.05648265831024,0,1,"wat"
2.89651395660277,2.64860255729911,0,1,"welke"
2.79923134422246,2.05430708729544,0,1,"wie"
1.90165079581544,1.60615776714675,0,1,"aan"
4.27608569938221,1.84364248004444,0,1,"achter"
2.28514820575285,1.58373982892376,0,1,"af"
3.26639535338425,1.15353623525979,0,1,"beneden"
2.02490695501165,1.75750161495635,0,1,"bij"
2.61621048104287,1.16317094759901,0,1,"boven/bovenop"
1.65199804520867,0.96818696828837,0,1,"daar"
3.54763532796152,1.22048041825419,0,1,"binnen/binnenin"
3.02614877613084,1.20208769811794,0,1,"in"
3.68853232321953,1.74330394415167,0,1,"naar"
3.588135849878,1.61463118499652,0,1,"onder"
3.37089848751347,2.06858307835036,0,1,"terug"
1.9018088244076,0.76189187047615,0,1,"uit"
4.07788651825662,1.8198987083502,0,1,"van"
4.19236124216913,2.05104796546275,0,1,"voor"
1.89399737557655,1.71628159537567,0,1,"weg"
1.96913214693381,2.12822942444197,0,1,"erop"
3.91568023533604,1.59544124933786,0,1,"alles/allemaal"
4.1565309911573,1.61276343297522,0,1,"ander/andere"
2.52267877643962,1.78587141192547,0,1,"een"
3.13983601922543,3.0669585890535,0,1,"sommige"
2.7318113929884,1.06335238924316,0,1,"nog/meer/nog meer"
2.83179554064425,1.09558927596819,0,1,"meer/nog"
3.06462652217435,1.28899751940658,0,1,"niet"
2.92383497798605,1.09100449912697,0,1,"ook"
4.14287241448235,1.98206271699219,0,1,"geen"
3.15249317138774,2.38017111438559,0,1,"niemand"
2.80803191295151,2.26550135493494,0,1,"niets"
3.24762347320573,1.07507535300385,0,1,"nog een keer"
3.50695970016244,2.14568178178564,0,1,"kunnen"
3.82163894642402,1.94189464658085,0,1,"moet (bijvoorbeeld ik moet)"
3.18080681080782,1.27833290212747,0,1,"niet doen"
3.72791426372631,1.87613596156926,0,1,"ik wil"
